Token,Tag
país?,Spn
>>s:,Spn
Defiendo,Spn
mucho,Spn
mi,Spn
idioma.,Spn
Este,Spn
es,Spn
más,Spn
extenso,Spn
que,Spn
cualquier,Spn
otro,Spn
idioma,,Spn
el,Spn
español,Spn
es,Spn
muy,Spn
extenso.,Spn
A,Spn
mis,Spn
hijos,Spn
los,Spn
regaño,,Spn
les,Spn
llamó,Spn
la,Spn
atención,Spn
que,Spn
por,Spn
qué,Spn
no,Spn
saben,Spn
cómo,Spn
se,Spn
dicen,Spn
unas,Spn
cosas,Spn
y,Spn
los,Spn
corrijo.,Spn
Y,Spn
las,Spn
tradiciones,Spn
mexicanas,Spn
son,Spn
muy,Spn
bonitas.,Spn
Este...eh...que,Spn
llegue,Spn
su,Spn
mamá,Spn
y,Spn
les,Spn
tiene,Spn
comida,,Spn
comida,Spn
con,Spn
chile,,NamedEnt
tomate,,Spn
cebolla.,Spn
Sus,Spn
tortillitas,Spn
de,Spn
harina,,Spn
tortillas,Spn
de,Spn
maíz.,Spn
Son,Spn
cosas,Spn
mexicanas,,Spn
que,Spn
son,Spn
costumbres,Spn
muy,Spn
bonitas,Spn
también.,Spn
Eso.,Spn
>>i:,Spn
¿Piensas,Spn
quedarte,Spn
en,Spn
ese,Spn
país,Spn
para,Spn
siempre?,Spn
>>s:,Spn
Sí.,Spn
>>i:,Spn
¿Qué,Spn
significa,Spn
ciudadanía,Spn
para,Spn
ti?,Spn
>>s:,Spn
Ehm...ya,Spn
me,Spn
hice,Spn
ciudadano.,Spn
Eh...para,Spn
mí,Spn
este,Spn
es,Spn
un,Spn
país,Spn
que,Spn
que,Spn
me,Spn
dio,Spn
muchas,Spn
oportunidades.,Spn
Y,Spn
al,Spn
hacerlo,,Spn
hacer,Spn
lo,Spn
que,Spn
ellos,Spn
dicen,Spn
es,Spn
correcto.,Spn
Si,Spn
ellos,Spn
te,Spn
piden:,Spn
haz,Spn
esto.,Spn
Hay,Spn
que,Spn
hacerlo.,Spn
Tienes,Spn
que,Spn
hacerte,Spn
ciudadano:,Spn
¿porque?,Spn
Tienes,Spn
derecho,Spn
a,Spn
voto,,Spn
tienes,Spn
derecho,Spn
a...a,Spn
sentirte,Spn
libre.,Spn
No,Spn
estás,Spn
prestado.,Spn
Ya,Spn
sabes,Spn
que,Spn
tú,Spn
ya...ya,Spn
eres,Spn
parte,Spn
de,Spn
este,Spn
país,Spn
y,Spn
por,Spn
eso...por,Spn
eso,Spn
lo,Spn
hice.,Spn
No,Spn
sé.,Spn
>>i:,Spn
¿Tú,Spn
ya,Spn
eres,Spn
ciudadano?,Spn
>>s:,Spn
Sí.,Spn
>>i:,Spn
¿Desde,Spn
qué,Spn
tiempo?,Spn
>>s:,Spn
Tengo,Spn
como,Spn
quince,Spn
años,Spn
aproximadamente.,Spn
>>i:,Spn
¿Me,Spn
puedes,Spn
contar,Spn
el,Spn
mayor,Spn
reto,Spn
que,Spn
has,Spn
enfrentado,Spn
al,Spn
vivir,Spn
en,Spn
este,Spn
país?,Spn
>>s:,Spn
Sí.,Spn
Eh...cuando,Spn
entré.,Spn
Eh...llené,Spn
una,Spn
aplicación,,Spn
y,Spn
no,Spn
saber,Spn
cómo,Spn
llenar,Spn
esa,Spn
aplicación,Spn
y,Spn
la,Spn
mayoría,Spn
de,Spn
las,Spn
compañías,Spn
te,Spn
decían:,Spn
¿sabes,Spn
el,Spn
inglés?,Spn
No.,Spn
Y,Spn
este...y,Spn
tuve,Spn
que,Spn
hacer,Spn
un,Spn
esfuerzo,Spn
para,Spn
poder,Spn
lograr,Spn
todo,Spn
eso.,Spn
Este...y...afortunadamente,Spn
estamos,Spn
en,Spn
El,Spn
Paso,,Spn
que,Spn
aquí,Spn
no,Spn
hay,Spn
mucha,Spn
necesidad,Spn
de...de,Spn
eso,,Spn
¿verdad?,Spn
Pero,Spn
sí,Spn
tuve,Spn
un,Spn
problema,Spn
en,Spn
Oklahoma.,NamedEnt
En,Spn
Oklahoma,NamedEnt
allí,Spn
sí,,Spn
allí,Spn
sí,Spn
no,Spn
pude,Spn
lograr,Spn
lo,Spn
que,Spn
yo,Spn
quería,Spn
porque,Spn
había,Spn
una,Spn
oportunidad,Spn
de,Spn
trabajo,Spn
en,Spn
base,Spn
a,Spn
mi,Spn
experiencia,Spn
y,Spn
no,Spn
me,Spn
lo,Spn
dieron,Spn
por,Spn
mi,Spn
inglés.,Spn
Eso,Spn
fue,Spn
lo,Spn
malo.,Spn
>>i:,Spn
¿Hay,Spn
palabras,Spn
en,Spn
español,Spn
que,Spn
se,Spn
escuchan,Spn
sólo,Spn
en,Spn
esta,Spn
área?,Spn
Aquí,Spn
en,Spn
El,Spn
Paso.,Spn
>>s:,Spn
Sí.,Spn
Hay,Spn
muchas.,Spn
Pero...para,Spn
empezar,Spn
aquí,Spn
a,Spn
El,Spn
Paso,Spn
le,Spn
dicen,Spn
el,Spn
Chuco.,Spn
No,Spn
sé.,Spn
No,Spn
sé,Spn
por,Spn
qué.,Spn
Tiene,Spn
una,Spn
historia.,Spn
tiene,Spn
una,Spn
historia,,Spn
que,Spn
del,Spn
teatro,Spn
de,Spn
los,Spn
Pachucos,Spn
que,Spn
vinieron,Spn
en,Spn
California,,NamedEnt
se,Spn
instalaron,Spn
aquí,Spn
en,Spn
el,Spn
centro,Spn
y,Spn
por,Spn
eso,Spn
quedó,Spn
Chuco.,Spn
Pero,Spn
hay,Spn
palabras...por,Spn
ejemplo,Spn
se,Spn
usan,Spn
mucho,Spn
las,Spn
palabras,Spn
Spanglish,Eng
que,Spn
le,Spn
dicen.,Spn
En,Spn
vez,Spn
de,Spn
empujar,Spn
le,Spn
dicen,Spn
púshale.,Spn
En,Spn
vez,Spn
de,Spn
decir,,Spn
un...un,Spn
car,,Spn
dicen,Spn
carro.,Spn
En,Spn
vez,Spn
de,Spn
decir...mmm...ah...bueno,,Spn
cosas,,Spn
cosas,Spn
así.,Spn
Cosas,Spn
curiosas,Spn
que,Spn
no...se,Spn
usa,Spn
mucho,Spn
el,Spn
espanglish.,Spn
¿Sí,Spn
me,Spn
entiendes?,Spn
O,Spn
sea,,Spn
no...no,Spn
hablan,Spn
palabras,Spn
exactas,Spn
ni,,Spn
ni,Spn
inglés,Spn
ni,Spn
español.,Spn
Que,Spn
mucha,Spn
gente,Spn
que,Spn
viene,Spn
del,Spn
sur,Spn
de,Spn
México,Spn
no,Spn
sabe,Spn
ni,Spn
qué,Spn
estamos,Spn
hablando.,Spn
Y,Spn
cuando,Spn
vienen,Spn
del,Spn
North,NamedEnt
America,,NamedEnt
tampoco,,Spn
dicen:,Spn
¿esos,Spn
qué,Spn
están,Spn
diciendo?,Spn
No...no,Spn
saben,Spn
exactamente,Spn
por,Spn
qué,Spn
dicen,Spn
esas,Spn
palabras...decimos,Spn
esas,Spn
palabras,,Spn
¿verdad?,Spn
Es,Spn
lo,Spn
que,,Spn
curioso.,Spn
>>i:,Spn
¿Has,Spn
escuchado,Spn
las,Spn
palabras...bueno,Spn
ya,Spn
mencionaste,Spn
Spanglish,Eng
y,Spn
pocho...¿qué,Spn
significan,Spn
para,Spn
ti?,Spn
>>s:,Spn
Vives,Spn
en...vives...vives,Spn
en,Spn
este,Spn
ambiente...,Spn
eh...cómo,Spn
que,Spn
te,Spn
involucras,Spn
en,Spn
ese,,Spn
caes,Spn
en,Spn
un,Spn
círculo.,Spn
Que...que,Spn
te,Spn
involucras,Spn
en,Spn
ese,Spn
círculo,Spn
y,Spn
te,Spn
contagias,Spn
de,Spn
eso,Spn
y...y,Spn
hay,Spn
un,Spn
momento,Spn
que,Spn
hasta,Spn
tú,Spn
caes,Spn
en,Spn
la...en,Spn
la,Spn
misma...en,Spn
la,Spn
misma...como,Spn
vuelvo,Spn
a,Spn
repetir,,Spn
en,Spn
el,Spn
mismo,Spn
círculo.,Spn
Ah...mira,,Spn
mi,Spn
hijo,,Spn
este...pusha,Spn
la,Spn
puerta.,Spn
Entonces...,Spn
Sabiendo,Spn
que,Spn
no,Spn
es,Spn
así,,Spn
pero,Spn
uno,Spn
mismo,Spn
cae,Spn
porque,Spn
tanto,Spn
las,Spn
escuchas,Spn
que,Spn
así,Spn
te,Spn
acostumbras,Spn
a,Spn
eso.,Spn
>>i:,Spn
¿Has,Spn
escuchado,Spn
a,Spn
personas,Spn
que,Spn
mezclan,Spn
los,Spn
idiomas,Spn
y,Spn
qué,Spn
opinas,Spn
de,Spn
ello?,Spn
¿Y,Spn
lo,Spn
haces,Spn
tú?,Spn
>>s:,Spn
Eh...no,Spn
me,Spn
gusta.,Spn
No,Spn
me,Spn
gusta...este...,Spn
a,Spn
mí,Spn
se,Spn
me,Spn
hace,Spn
un,Spn
poco,Spn
irrespetuoso,Spn
porque,Spn
muchas,Spn
veces,Spn
cuando,Spn
hay,Spn
alguna,Spn
reunión,Spn
familiar,,Spn
a,Spn
veces,Spn
hay,Spn
mucha,Spn
gente,Spn
que,Spn
no,Spn
habla,Spn
correcto,Spn
el,Spn
español,,Spn
no,Spn
hablan,Spn
correcto,Spn
el,Spn
inglés,Spn
y,Spn
están,Spn
este...mezclando,Spn
las,Spn
palabras,Spn
entre,Spn
inglés,Spn
y,Spn
español.,Spn
Por,Spn
ejemplo,,Spn
si,Spn
viene,Spn
familia,Spn
de,Spn
México,Spn
o,Spn
familiares,Spn
que,Spn
tengo,Spn
yo,Spn
que,Spn
no,Spn
saben,Spn
hablar,Spn
espa...nada,Spn
de,Spn
inglés,,Spn
que,Spn
se,Spn
pongan,Spn
a,Spn
hablar,Spn
inglés,Spn
y,Spn
español.,Spn
Entonces,Spn
se,Spn
quedan,Spn
así:,Spn
¿que,Spn
están,Spn
hablando?,Spn
Porque,Spn
mezclan,Spn
las,Spn
palabras.,Spn
O,Spn
sea,,Spn
eso...no,Spn
me,Spn
gusta,Spn
a,Spn
mí.,Spn
A,Spn
veces,Spn
yo,Spn
caigo,Spn
también,Spn
en,Spn
eso,,Spn
pero...sé,Spn
con,Spn
quién.,Spn
Sí.,Spn
>>i:,Spn
¿Con,Spn
quién,Spn
lo,Spn
haces?,Spn
>>s:,Spn
Eh...con,Spn
tu,Spn
papá.,Spn
Ay,,Spn
sí.,Spn
No,Spn
pues,Spn
con,Spn
gente,Spn
que,Spn
sabe,,Spn
sé,Spn
que,Spn
habla...lo,Spn
hago,Spn
cuando,Spn
estoy,Spn
sólo,Spn
con,Spn
alguien,,Spn
no,Spn
en,Spn
reuniones,Spn
grandes,Spn
familiares.,Spn
Pero,Spn
cuando,Spn
sé,Spn
que,Spn
hay,Spn
una,Spn
reunión,Spn
en,Spn
donde,Spn
yo,Spn
sé,Spn
que,Spn
hay,Spn
gente,Spn
que,Spn
no,Spn
habla,Spn
español,,Spn
no,Spn
lo,Spn
hago.,Spn
O,Spn
no,Spn
habla,Spn
inglés,Spn
pues,,Spn
no,Spn
lo,Spn
hago.,Spn
>>i:,Spn
¿Cuántos,Spn
años,Spn
tienes?,Spn
>>s:,Spn
Cuarenta,Spn
y,Spn
ocho.,Spn
>>i:,Spn
¿Cuándo,Spn
y,Spn
dónde,Spn
naciste?,Spn
>>s:,Spn
El,Spn
doce,Spn
de,Spn
diciembre.,Spn
El,Spn
día,Spn
de,Spn
la,Spn
Virgen,Spn
de,Spn
Guadalupe,,NamedEnt
en,Spn
la,Spn
Sierra,NamedEnt
de,Spn
Chihuahua,,NamedEnt
en,Spn
Ocampo,,NamedEnt
en,Spn
mil,Spn
novecientos,Spn
sesenta,Spn
y,Spn
tres.,Spn
>>i:,Spn
¿Dónde,Spn
hiciste,Spn
la,Spn
primaria?,Spn
>>s:,Spn
En,Spn
Ciudad,Spn
Juárez.,Spn
En,Spn
la,Spn
escuela,Spn
Melchor,Spn
Ocampo.,NamedEnt
>>i:,Spn
¿Dónde,Spn
hiciste,Spn
la,Spn
secundaria?,Spn
>>s:,Spn
En,Spn
la,Spn
mejor,Spn
secundaria,Spn
que,Spn
hay,Spn
en,Spn
Juárez.,Spn
En,Spn
la,Spn
Federal,Spn
Uno,,Spn
y,Spn
graduado,Spn
con,Spn
honores.,Spn
Ay,,Spn
sí.,Spn
>>i:,Spn
¿Sí?,Spn
>>s:,Spn
Sí.,Spn
>>i:,Spn
¿Durante,Spn
tu,Spn
infancia,Spn
ah...solamente,Spn
se,Spn
hablaba,Spn
el,Spn
español,Spn
en,Spn
tu,Spn
casa?,Spn
>>s:,Spn
Sí.,Spn
No,Spn
más.,Spn
>>i:,Spn
¿Y,Spn
hablabas,Spn
el,Spn
español,Spn
mayormente,Spn
con,Spn
tus,Spn
hermanos,Spn
y,Spn
tus,Spn
compañeros,Spn
de,Spn
escuela?,Spn
>>s:,Spn
Sí,,Spn
pues,Spn
en,Spn
México,Spn
todos,Spn
regularmente,Spn
español.,Spn
>>i:,Spn
¿Hoy,Spn
en,Spn
día,Spn
hablas,Spn
el,Spn
español,Spn
a,Spn
diario,Spn
y,Spn
con,Spn
quién?,Spn
>>s:,Spn
Pues...en,Spn
mi,Spn
trabajo,Spn
y,Spn
en,Spn
mi,Spn
casa.,Spn
Regular,,Eng
en,Spn
la,Spn
calle.,Spn
Si,Spn
se,Spn
requiere,Spn
hablar,Spn
poquito,Spn
inglés,Spn
a,Spn
veces,Spn
sí,Spn
lo,Spn
saco,,Spn
pero,,Spn
casi,Spn
siempre,Spn
español.,Spn
>>i:,Spn
Eh...¿puedes,Spn
decir,Spn
que,Spn
hablas,Spn
el,Spn
inglés,Spn
a,Spn
diario,Spn
y,Spn
con,Spn
quién,Spn
lo,Spn
hablas?,Spn
>>s:,Spn
Mmm...por,Spn
lo,Spn
regular,Eng
cuando,Spn
voy,Spn
a,Spn
una,Spn
tienda,Spn
que,Spn
veo,Spn
a,Spn
una,Spn
persona,Spn
que,Spn
no,,Spn
me,Spn
dice,Spn
que,Spn
no,Spn
habla,Spn
español,Spn
entonces,Spn
tengo,Spn
que,Spn
utilizarlo,,Spn
o,Spn
a,Spn
veces,Spn
con,Spn
un,Spn
cliente,Spn
que,Spn
llegue,Spn
al,Spn
trabajo,,Spn
que,Spn
dice...,Spn
un,Spn
morenito,,Spn
un,Spn
güerito,,Spn
pues,Spn
tienes,Spn
que,Spn
hablarles,Spn
en,Spn
inglés,,Spn
¿verdad?,Spn
Ahí,Spn
todo,Spn
feo,,Spn
pero...,Spn
>>i:,Spn
¿Y,Spn
con,Spn
tus,Spn
hijos?,Spn
>>s:,Spn
A,Spn
veces.,Spn
>>i:,Spn
¿Te,Spn
sientes,Spn
cómodo,Spn
al,Spn
hablar,,Spn
escribir,Spn
y,Spn
leer,Spn
el,Spn
español?,Spn
>>s:,Spn
Sí.,Spn
>>i:,Spn
¿Y,Spn
al,Spn
hablar,,Spn
escribir,Spn
y,Spn
leer,Spn
el,Spn
inglés?,Spn
>>s:,Spn
No,,Spn
porque,Spn
no...no,Spn
me,Spn
gusta,,Spn
porque,Spn
como,Spn
no,Spn
lo,Spn
sé,Spn
el,Spn
cien,Spn
por,Spn
ciento,Spn
tengo,Spn
temor,Spn
a,Spn
equivocarme.,Spn
Entonces,Spn
no,Spn
me,Spn
gustan,Spn
las,Spn
críticas.,Spn
>>i:,Spn
Este...uhm...¿alguien,Spn
te,Spn
ha,Spn
enseñado,Spn
a,Spn
escribir,Spn
en,Spn
inglés?,Spn
>>s:,Spn
No.,Spn
>>i:,Spn
¿Tampoco,Spn
leerlo?,Spn
>>s:,Spn
En,Spn
la,Spn
calle.,Spn
>>i:,Spn
¿Qué,Spn
le,Spn
dirías,Spn
a...o,Spn
que,Spn
te,Spn
gustaría,Spn
decirle,Spn
a,Spn
alguien,Spn
que...que,Spn
no,Spn
es,Spn
de,Spn
Texas,,NamedEnt
uhm,,Spn
de,Spn
ti,,Spn
de,Spn
tu,Spn
familia,Spn
y,Spn
de,Spn
tu,Spn
comunidad?,Spn
>>s:,Spn
Ehm...cada,,Spn
cada...por,Spn
ejemplo,Spn
los,Spn
estados,,Spn
nomás,Spn
conozco,Spn
California,NamedEnt
y,Spn
Oklahoma.,NamedEnt
Nuevo,Spn
México.,Spn
Arizona.,NamedEnt
Los,Spn
lugares,Spn
que,Spn
he,Spn
pasado,,Spn
¿verdad?,Spn
Pero,Spn
tal,Spn
vez,Spn
yo,Spn
dijera,Spn
que...que,Spn
Texas,NamedEnt
es,Spn
muy...muy,Spn
bonito,Spn
estado,,Spn
este.,Spn
Independientemente,Spn
de,Spn
los,Spn
climas,Spn
horribles.,Spn
Y,Spn
luego,Spn
aquí,Spn
El,Spn
Paso,,Spn
no...yo,Spn
recomendaría,Spn
que,Spn
El,Spn
Paso,Spn
no,Spn
es,Spn
muy,Spn
bueno,Spn
para,Spn
vivir,Spn
por,Spn
lo,Spn
del,Spn
desempleo.,Spn
No,Spn
es,,Spn
no,Spn
es,Spn
una,Spn
ciudad,Spn
que...que,Spn
tenga,Spn
muy,Spn
buenos,Spn
sueldos.,Spn
Me,Spn
recomiendan,Spn
como,Spn
Denver,,NamedEnt
como,Spn
ciudades,Spn
más,Spn
al,Spn
norte,Spn
que,Spn
se,Spn
puede,Spn
ganar,Spn
mejor.,Spn
Pero...pero,Spn
como,Spn
vivo,Spn
en,Spn
Texas,,NamedEnt
pues,Spn
tengo,Spn
que,Spn
querer,Spn
a,Spn
Texas.,NamedEnt
Y,Spn
arriba,Spn
los,Spn
Cowboys.,NamedEnt
>>i:,Spn
Bueno,Spn
Tomás,,Spn
muchas,Spn
gracias,Spn
por,Spn
hacer,Spn
esta,Spn
entrevista.,Spn
>>s:,Spn
Ándale,Spn
y,Spn
este...pues,Spn
gracias,Spn
a,Spn
ti.,Spn
Me,Spn
pusiste,Spn
bien,Spn
nervioso,,Spn
¿eh?,Spn
>>i:,Spn
No,,Spn
no,Spn
estés,Spn
nervioso.,Spn
Todo,Spn
salió,Spn
muy,Spn
bien.,Spn
Bueno,,Spn
hasta,Spn
luego.,Spn
>>s:,Spn
Ándale,,Spn
gracias,Spn
Gaby.﻿1,NamedEnt
00:00:02,280,Spn
-->,Spn
00:00:03,820,Spn
>>i:,Spn
Hola,,Spn
¿cómo,Spn
te,Spn
llamas?,NamedEnt
>>s:,Spn
Me,Spn
llamo,Spn
Julio.,Spn
>>i:,Spn
¿Cuántos,Spn
años,Spn
tienes,Spn
Julio?,NamedEnt
>>s:,Spn
Tengo,Spn
veinticinco,Spn
años.,Spn
>>i:,Spn
¿Y,Spn
eres,Spn
ciudadano,Spn
americano?,NamedEnt
>>s:,Spn
Ahora,Spn
sí,Spn
lo,Spn
soy,,Spn
fui,Spn
nacido,Spn
en,Spn
México,,Spn
pero,Spn
me,Spn
hice,Spn
ciudadano,Spn
a,Spn
los,Spn
catorce,Spn
años,Spn
por,Spn
ley,Spn
porque,Spn
mi,Spn
madre,Spn
nació,Spn
en,Spn
Juárez,,NamedEnt
I,Eng
mean,,Eng
digo,Spn
en,Spn
Phoenix,,NamedEnt
Arizona.,NamedEnt
>>i:,Spn
Y,Spn
has...pero,Spn
naciste,Spn
en,Spn
México.,Spn
¿En,Spn
qué,Spn
parte,Spn
de,Spn
México?,Spn
>>s:,Spn
Nací,Spn
en,Spn
Juárez,,NamedEnt
Chihuahua,,NamedEnt
México.,Spn
>>i:,Spn
¿Y,Spn
cuánto,Spn
tiempo,Spn
este...viviste,Spn
en,Spn
México,Spn
antes,Spn
de,Spn
venir,Spn
a,Spn
los,Spn
Estados,Spn
Unidos?,Spn
>>s:,Spn
Viví,Spn
en,Spn
México,Spn
hasta,Spn
el,Spn
quinto,Spn
grado,,Spn
tenía,Spn
creo,Spn
como,Spn
once,Eng
años.,Spn
En,Spn
ese,Spn
entonces,Spn
nos,Spn
movimos,Spn
a,Spn
El,Spn
Paso,Spn
y,Spn
en,Spn
El,Spn
Paso,Spn
terminé,Spn
mi,Spn
quinto,Spn
grado.,Spn
>>i:,Spn
Así,Spn
que,Spn
la,Spn
mayoría,Spn
de,Spn
la,Spn
primaria,Spn
la,Spn
hiciste,Spn
en,Spn
México.,Spn
>>s:,Spn
En,Spn
México,,Spn
sí.,Spn
>>i:,Spn
Y,Spn
este...durante,Spn
tu,Spn
infancia,,Spn
¿qué,,Spn
qué,Spn
idiomas,Spn
o,Spn
lenguas,Spn
se,Spn
hablaban,Spn
en,Spn
tu,Spn
casa?,Spn
>>s:,Spn
Pues,Spn
en,Spn
México,Spn
obviamente,Spn
era,Spn
nada,Spn
más,Spn
el,Spn
español.,Spn
Ya,Spn
cuando,Spn
estábamos,Spn
en,Spn
El,Spn
Paso,Spn
sí,Spn
se,Spn
hablaba,Spn
más...más,Spn
inglés,Spn
y,Spn
español,,Spn
pero,Spn
por,Spn
la,Spn
mayoría,Spn
todavía,Spn
era...era,Spn
puro,Spn
español.,Spn
>>i:,Spn
¿Y,Spn
cuándo,Spn
fue,Spn
que,Spn
aprendiste,Spn
a...a,Spn
hablar,Spn
inglés?,Spn
>>s:,Spn
La,Spn
verdad,Spn
lo,Spn
aprendí,Spn
a,Spn
hablar,Spn
un,Spn
poco,Spn
de,Spn
inglés,Spn
o,Spn
aprendí,Spn
un,Spn
poco,Spn
de,Spn
inglés,Spn
cuando,Spn
vivimos,Spn
un,Spn
cierto,Spn
tiempo,,Spn
creo,Spn
que,Spn
por,Spn
un,Spn
año,,Spn
en,Spn
Phoenix,,NamedEnt
Arizona,,NamedEnt
cuando,Spn
tenía,Spn
como,Spn
siete,Spn
años.,Spn
Vivimos,Spn
allí,Spn
por,Spn
un,Spn
año,,Spn
aprendí,Spn
un,Spn
poco,Spn
de,Spn
inglés,,Spn
regresamos,Spn
a,Spn
México,Spn
hasta,Spn
mi,Spn
quinto,Spn
grado,,Spn
a,Spn
ese,Spn
entonces,Spn
no,Spn
creo,Spn
que,,Spn
no,Spn
me,Spn
acordaba,Spn
de,Spn
mucho,Spn
o,Spn
no,Spn
me,Spn
acordaba,Spn
mucho,Spn
del,,Spn
del,Spn
inglés,Spn
que,Spn
había,Spn
aprendido,,Spn
pero,Spn
aprendí,Spn
el,Spn
inglés,Spn
dentro,Spn
de,Spn
los,Spn
tres,Spn
meses,Spn
que,Spn
estuve,Spn
en,Spn
El,Spn
Paso.,Spn
Uhm...para,Spn
cuando,Spn
terminé,Spn
mi,Spn
quinto,Spn
grado,Spn
ya,,Spn
ya,,Spn
ya,Spn
podía,Spn
yo,Spn
hablar,Spn
en,Spn
inglés,,Spn
ya,Spn
podía,Spn
yo,Spn
comunicarme,Spn
muy,Spn
bien,Spn
con,Spn
mis,Spn
compañeros,Spn
y,Spn
con,Spn
mis,Spn
profesores,Spn
en...en,Spn
inglés.,Spn
>>i:,Spn
¿Y,Spn
este...hoy,,Spn
hoy,Spn
en,Spn
día,Spn
hablas,Spn
español,Spn
a,Spn
diario?,Spn
>>s:,Spn
Creo,Spn
que,Spn
no,,Spn
tendría,Spn
que,Spn
decir,Spn
no,Spn
porque,Spn
no,Spn
siempre,Spn
lo,Spn
hablo,Spn
aunque,Spn
tengo,Spn
la,Spn
oportunidad,Spn
de,Spn
hacerlo,Spn
porque,Spn
hay,Spn
personas,Spn
que,Spn
hablan,Spn
español,Spn
alrededor,Spn
de,Spn
mí,,Spn
pero,Spn
no,Spn
lo,Spn
hago,Spn
lo,Spn
suficiente,Spn
como...como...como,Spn
me,Spn
gustaría.,Spn
Hablo,Spn
más,Spn
inglés,Spn
>>i:,Spn
Y,Spn
cuando,Spn
lo,Spn
hablas,,Spn
¿con,Spn
quién,Spn
lo,Spn
hablas?,Spn
>>s:,Spn
Lo,Spn
hablo,Spn
con,Spn
mi,Spn
hermano.,Spn
A,Spn
veces,Spn
trato,Spn
de,Spn
hablar,Spn
inglés,Spn
con...con,Spn
mi,Spn
novia,,Spn
ella,Spn
habla,,Spn
digo,Spn
español.,Spn
Ella,NamedEnt
habla,Spn
muy,Spn
buen,Spn
español,,Spn
pero,Spn
todavía,Spn
le,Spn
da,Spn
un,Spn
poco,Spn
de,Spn
vergüenza,Spn
así,Spn
que,Spn
a,Spn
veces,Spn
se,Spn
nos,Spn
olvida,Spn
hablar,Spn
español.,Spn
>>i:,Spn
Oye,,Spn
¿y...y,Spn
te,Spn
sientes,Spn
cómodo,Spn
a,Spn
hablar,Spn
español?,Spn
>>s:,Spn
La,Spn
verdad,,Spn
una,Spn
vez,Spn
que,Spn
empiezo,Spn
a,Spn
hablar,Spn
español,Spn
sí,Spn
me,Spn
siento,,Spn
sí,Spn
me,Spn
siento,Spn
bien,Spn
hablándolo,,Spn
no,Spn
me,Spn
da,Spn
vergüenza.,Spn
A,Spn
veces,Spn
se,Spn
me,Spn
olvidan,Spn
ciertas,Spn
palabras,Spn
en,Spn
español,,Spn
de,Spn
cualquier,Spn
manera,Spn
no,Spn
me,Spn
da,Spn
vergüenza.,Spn
Me,Spn
gusta,Spn
hablarlo.,Spn
>>i:,Spn
¿Y,Spn
te,Spn
sientes,Spn
igualmente,Spn
cómodo,Spn
al,Spn
habla...al,Spn
escribirlo,Spn
o,Spn
leerlo?,Spn
>>s:,Spn
La,Spn
verdad,Spn
me,Spn
siento,Spn
un,Spn
poco,Spn
más,Spn
cómodo,Spn
escribiéndolo.,Spn
Eh...siempre,Spn
tuve,Spn
la,,Spn
eh...¿cómo,Spn
lo,Spn
diría?,Spn
La,Spn
cabeza,Spn
para,,Spn
para,Spn
escribir,Spn
entonces,Spn
creo,Spn
que,Spn
puedo,Spn
escribir,Spn
mucho,Spn
mejor,Spn
en,Spn
español,Spn
que...que,Spn
hablarlo.,Spn
>>i:,Spn
¿Y,Spn
crees,Spn
que,Spn
tu,Spn
español,Spn
sea,Spn
a,Spn
un,Spn
nivel,Spn
académico?,Spn
>>s:,Spn
Yo,Spn
creo,Spn
que,Spn
sí.,Spn
Si,,Spn
si,Spn
tratara,,Spn
especialmente,Spn
si,Spn
leyera,Spn
más,Spn
en,Spn
español,Spn
y,Spn
escribiera,Spn
un,Spn
poco,Spn
más,,Spn
si,Spn
lo,Spn
practicara,Spn
un,Spn
poco,Spn
más,Spn
creo,Spn
que,Spn
sí,Spn
sería,Spn
muy,Spn
posible,Spn
poder...poder,Spn
hablar,,Spn
escribir,Spn
al...al,Spn
nivel,Spn
académico.,Spn
>>i:,Spn
¿Y,Spn
qué,Spn
idioma,Spn
hablas,Spn
más,Spn
en...en,Spn
tu,Spn
vida?,Spn
>>s:,Spn
Pues,,Spn
tendría,Spn
que,Spn
decir,Spn
que,Spn
ahora,Spn
hablo,Spn
mucho,Spn
más,Spn
inglés,Spn
que...que,Spn
el,Spn
español,,Spn
especialmente,Spn
porque,Spn
ya,Spn
hace,Spn
más,Spn
de,Spn
seis,Spn
años,Spn
que,Spn
no,Spn
vivo,Spn
con,Spn
mis,Spn
padres,Spn
entonces,Spn
no...no,Spn
hablo,Spn
español,Spn
mucho,,Spn
muy,Spn
seguido.,Spn
>>i:,Spn
¿Y,Spn
alguna,Spn
vez,Spn
mezclas,Spn
los,Spn
dos,Spn
idiomas?,Spn
>>s:,Spn
Sí,,Spn
sí,Spn
me,Spn
ha,Spn
pasado,Spn
este...y,Spn
es,Spn
muy,Spn
común,,Spn
hasta,Spn
mi,Spn
padre,Spn
que,,Spn
que,Spn
nació,Spn
en,Spn
México,Spn
lo,Spn
oí,Spn
decir,Spn
el,Spn
otro,Spn
día:,Spn
so,,Spn
¿qué,Spn
vamos,Spn
a,Spn
hacer?,Spn
So,Eng
es,Spn
una,Spn
palabra,,NamedEnt
es,Spn
en,Spn
inglés,,Spn
pero,Spn
ya,Spn
se,Spn
usa,Spn
muy,Spn
seguido.,Spn
Así,Spn
me,Spn
pasa,Spn
a,Spn
mí,Spn
también,,Spn
muchas,Spn
veces,Spn
cuando,Spn
trato,Spn
de,Spn
hablar,Spn
español,Spn
se,Spn
me,Spn
olvidan,Spn
